id,code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
019e8878-ec74-7720-8957-414e687eb47c,lv,Latvian,wiktionary,https://en.wiktionary.org/wiki/Category:Latvian_language,Q9078,bat-eas,East Baltic,bat,"[""ine-pro"",""ine-bsl-pro"",""bat-pro""]","[""Latn""]","Latvian is a Baltic language in the Indo-European language family. It is spoken in Latvia and serves as the country’s national language, with standardized orthography and a long literary tradition.",[],missing,,,{}
019e8878-eca6-7608-aa30-11191f2f465b,lzh,Classical Chinese,wiktionary,https://en.wiktionary.org/wiki/Category:Classical_Chinese_language,Q37041,zhx,Sinitic,sit-sba,"[""och""]","[""Hant""]",Classical Chinese is the historical written form of the Chinese language used in ancient and imperial China. It is a member of the Sino-Tibetan language family and was used across the Chinese realm from the Zhou era to the early 20th century as a literary and scholarly standard.,[],missing,,,{}
019e8878-ecd2-751f-a38e-616a1c0b78c4,lzh-lit,Literary Chinese,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Literary_Chinese_by_language,,,,,"[""sit-pro"",""och""]",[],"Literary Chinese is a historical written form of Chinese used in classical literature. It has influenced vocabulary in other languages, with terms derived from it categorized by language, illustrating its lexical impact across linguistic traditions.",[],missing,,,{}
019e8878-ecff-7ee9-8940-bd163c7f49c6,lzz,Laz,wiktionary,https://en.wiktionary.org/wiki/Category:Laz_language,Q1160372,ccs-zan,Zan,ccs-gzn,"[""ccs-pro"",""ccs-gzn-pro""]","[""Geor"",""Latn""]","Laz is a Kartvelian language of the South Caucasian family. It is spoken by Laz communities in parts of northeast Turkey and adjacent areas of Georgia, with a long documented history and ongoing use in local speech and some formal contexts.",[],missing,,,{}
019e8878-ed30-7b8b-bb0f-3f6b8b11c3af,mad,Madurese,wiktionary,https://en.wiktionary.org/wiki/Category:Madurese_language,Q36213,poz-msa,Malayo-Sumbawan,poz,"[""map-pro"",""poz-pro"",""poz-msa-pro""]","[""Latn"",""Java""]","Madurese is an Austronesian language of the Malayo-Polynesian group spoken on Madura Island and in parts of eastern Java, Indonesia. It is a living language with regional variation and a distinct vocabulary and phonology features.",[],missing,,,{}
019e8878-ed5b-7c23-81c4-bfb87737d8b5,mag,Magahi,wiktionary,https://en.wiktionary.org/wiki/Category:Magahi_language,,inc-bih,Bihari,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-aav""]","[""Deva"",""Kthi""]",Magahi is a language listed in the Magahi language category in linguistic resources. This categorization indicates it is treated as a distinct language in reference works. The label implies recognition within catalogues used by etymology and language history studies.,[],missing,,,{}
019e8878-ed8a-7285-8667-03c1cfd5b7ea,mai,Maithili,wiktionary,https://en.wiktionary.org/wiki/Category:Maithili_language,Q36109,inc-bih,Bihari,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-aav""]","[""Deva"",""Tirh"",""Kthi"",""Newa""]","Maithili is an Indo-Aryan language of the Indo-European family, spoken in the Mithila region of India and Nepal. It has historical depth in the region and is used in literary and spoken registers, with Devanagari and other scripts historically associated with its writing.",[],missing,,,{}
019e8878-edb7-788c-95eb-ae4430bb6dab,mak,Makasar,wiktionary,https://en.wiktionary.org/wiki/Category:Makasar_language,Q33643,poz-ssw,South Sulawesi,poz,"[""map-pro"",""poz-pro"",""poz-ssw-pro""]","[""Latn"",""Bugi"",""Maka""]","Makasar is an Austronesian language of Sulawesi, Indonesia. It belongs to the Malayo-Polynesian branch of the Austronesian language family, a classification used by linguistic references to describe its historical development and connections within the wider Indonesian archipelago.",[],missing,,,{}
019e8878-edea-7fe7-900b-379fb15b72ba,map-bms,Banyumasan,wiktionary,https://en.wiktionary.org/wiki/Category:Banyumasan_language,,,,,"[""map-pro""]",[],"Banyumasan is a language identified by the name Banyumasan. It is listed within a category dedicated to Banyumasan language, signaling its recognition as a distinct linguistic variety in cataloging systems. The entry presents the language without asserting detailed status, regional distribution, or historical period beyond its classification.",[],missing,,,{}
019e8878-ee14-78f9-94d5-428d7d833fb7,map-pro,Proto-Austronesian,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Austronesian_language,,,,,[],[],"Proto-Austronesian is the reconstructed common ancestor of the Austronesian language family. It is not directly attested and is inferred through systematic comparison of descendant languages, yielding a hypothesis about its features and scope rather than a known historical document or speaker population.",[],missing,,,{}
019e8878-ee3e-7b49-a880-0292a9afccc7,max,North Moluccan Malay,wiktionary,https://en.wiktionary.org/wiki/Category:North_Moluccan_Malay_language,Q7056136,crp,creole or pidgin,qfa-cnt,"[""ms-old"",""ms-cla"",""ms""]","[""Latn""]","North Moluccan Malay is a language categorized as North Moluccan Malay language. It belongs to the Malay language group within the broader Austronesian family and is associated with the North Maluku region of Indonesia, historically.",[],missing,,,{}
019e8878-ee6c-7266-9d7a-cc13395f3362,mba,Higaonon,wiktionary,https://en.wiktionary.org/wiki/Category:Higaonon_language,Q5753411,mno,Manobo,phi,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]","Higaonon is a language listed in the Higaonon_language category. The label appears as a language name in linguistic catalogs, indicating its recognition as a distinct linguistic entity within structured language listings. The available data provide no further typological or regional details here.",[],missing,,,{}
019e8878-ee9b-7993-a00d-5d1b6c5ba56a,mbf,Baba Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Baba_Malay_language,Q18642798,crp,creole or pidgin,qfa-cnt,"[""ms-old"",""ms-cla"",""ms""]","[""Latn""]","Baba Malay is a Malay-based language variety associated with the Baba (Peranakan) communities in parts of Southeast Asia. It is treated as a distinct language in linguistic references, reflecting contact between Malay and other languages in its historical development.",[],missing,,,{}
019e8878-eec8-7185-a038-6f40b4a31f3d,mch,Ye'kwana,wiktionary,https://en.wiktionary.org/wiki/Category:Ye%27kwana_language,Q3082027,sai-car,Cariban,,"[""sai-car-pro""]","[""Latn""]","Ye'kwana is a human language associated with the Ye'kwana people. It is documented in linguistic references under the Ye'kwana language, reflecting its role within language documentation efforts.",[],missing,,,{}
019e8878-eef5-7579-b886-557ef8e615a9,mcm,Kristang,wiktionary,https://en.wiktionary.org/wiki/Category:Kristang_language,Q2669169,crp,creole or pidgin,qfa-cnt,"[""la-vul"",""roa-pro"",""roa-opt"",""pt""]","[""Latn""]","Kristang is a language. The source provides no explicit details on its status, language family, regional background, or historical period; therefore, this description cannot specify its precise classification beyond the language label. It is referenced here solely as a language name associated with the entry.",[],missing,,,{}
019e8878-ef24-7c4c-9def-6ddc737e849a,mcq,Ese,wiktionary,https://en.wiktionary.org/wiki/Category:Ese_language,Q5397551,ngf-koi,Koiarian,ngf,"[""ngf-pro""]","[""Latn""]","Ese is a language represented by a category of the same name. It is the focus of etymological entries organized under the Ese language category, covering basic terminology and word histories. The documentation notes its placement within its language family by comparative evidence, without asserting contemporary usage.",[],missing,,,{}
019e8878-ef56-7600-b7b6-8c79eb0344eb,mdf,Moksha,wiktionary,https://en.wiktionary.org/wiki/Category:Moksha_language,Q13343,urj-mdv,Mordvinic,urj,"[""urj-pro"",""urj-mdv-pro""]","[""Cyrl""]","Moksha is a language of the Mordvinic branch of the Uralic family, spoken in parts of Russia. It has documented linguistic data and related vocabulary reflected in reference works and language databases, including category-groupings that enumerate terms and grammatical features associated with the Moksha language.",[],missing,,,{}
019e8878-ef88-77d9-9697-e26aaf481cbb,mdh,Maguindanao,wiktionary,https://en.wiktionary.org/wiki/Category:Maguindanao_language,Q33717,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn"",""Arab""]","Maguindanao is a language represented in a linguistic category dedicated to Maguindanao terms. The collection includes lexical items and related data used for etymological study, comparative analysis, and documentation of the language's vocabulary and morphology within its language family context.",[],missing,,,{}
019e8878-efb9-7087-a662-ee4c4a5b2b95,mdr,Mandar,wiktionary,https://en.wiktionary.org/wiki/Category:Mandar_language,Q35995,poz-ssw,South Sulawesi,poz,"[""map-pro"",""poz-pro"",""poz-ssw-pro""]","[""Bugi"",""Latn""]","Mandar is a language. It is recognized in linguistic references and associated with the Mandar language category, indicating its status as a distinct linguistic entity within language studies. The entry provides no further details on regional usage, dialectal variation, or historical period in this description.",[],missing,,,{}
019e8878-efe6-76c3-9459-c7cf2a0534fb,mel,Central Melanau,wiktionary,https://en.wiktionary.org/wiki/Category:Central_Melanau_language,Q18638319,poz-swa,North Sarawakan,poz-bnn,"[""map-pro"",""poz-pro"",""poz-swa-pro""]","[""Latn""]","Central Melanau is a language entry categorized as Central Melanau language. It functions as a reference point for etymology and lexical data within the language category, guiding researchers in organizing related terms and studies. The available information does not specify its status, linguistic family, geographic region, or exact historical period.",[],missing,,,{}
019e8878-f014-7954-846c-62c5028782b5,mer,Meru,wiktionary,https://en.wiktionary.org/wiki/Category:Meru_language,Q13313,bnt-kka,Kikuyu-Kamba,bnt-bne,"[""bnt-pro""]","[""Latn""]","Meru is a language of the Meru people of Kenya, classified within the Bantu subgroup of the Niger-Congo language family. It is documented in linguistic sources as part of East Africa's Bantu language continuum today.",[],missing,,,{}
019e8878-f042-7ed1-8702-cf30ded8c1be,meu,Motu,wiktionary,https://en.wiktionary.org/wiki/Category:Motu_language,Q33516,poz-ocw,Western Oceanic,poz-oce,"[""map-pro"",""poz-pro"",""poz-cet-pro"",""pqe-pro"",""poz-oce-pro""]","[""Latn""]","Motu is a language listed in the Motu language category. The available material identifies it as a human language without providing explicit information about its status, linguistic family, regional distribution, or historical period. Further details would require consulting the specific entries in the category.",[],missing,,,{}
019e8878-f071-7fe2-90b6-335f3debe040,mey,Hassaniya Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Hassaniya_Arabic_language,Q56231,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","Hassaniya Arabic is a variety of Arabic within the Afro-Asiatic language family. It is spoken in Mauritania and the Western Sahara region, with communities also in parts of Morocco, Algeria, Mali, and Senegal; it represents a modern spoken form rather than a classical or reconstructed language.",[],missing,,,{}
019e8878-f09f-752b-b78a-614aab4968fb,mfa,Pattani Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Pattani_Malay_language,Q1199751,poz-mly,Malayic,poz-mcm,"[""map-pro"",""poz-pro"",""poz-msa-pro"",""poz-mcm-pro"",""poz-mly-pro""]","[""Latn"",""ms-Arab"",""Thai""]",Pattani Malay is a Malayic language spoken in the Pattani region of southern Thailand. It belongs to the Malay language family and is documented as Pattani Malay in language references. The description notes its regional association without asserting widespread contemporary use.,[],missing,,,{}
019e8878-f0ca-7223-b6df-86b67e4faeeb,mfe,Mauritian Creole,wiktionary,https://en.wiktionary.org/wiki/Category:Mauritian_Creole_language,Q33661,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro"",""frm"",""fr""]","[""Latn""]",Mauritian Creole is a language listed under the Mauritian Creole language category. It is spoken in Mauritius and forms part of the creole languages that emerged from European colonial language contact; its status moves between everyday use and community transmission within Mauritian society.,[],missing,,,{}
019e8878-f0fa-77a3-9d34-eb8dccd27878,mfy,Mayo,wiktionary,https://en.wiktionary.org/wiki/Category:Mayo_language,Q56729,azc-trc,Taracahitic,azc,"[""azc-pro""]","[""Latn""]","Mayo is listed under the Mayo_language category. The category gathers lexical entries and related terms for this language, but the page does not provide explicit information on its status, language family, region, or historical period.",[],missing,,,{}
019e8878-f126-7d24-a4d0-0d6c02830c08,mfz,Mabaan,wiktionary,https://en.wiktionary.org/wiki/Category:Mabaan_language,Q20526385,sdv,Eastern Sudanic,ssa,"[""ssa-pro""]","[""Latn""]",Mabaan is a language with entries in Wiktionary’s Mabaan language category. The language is represented in a collection of words and linguistic data linked under this category. No detailed ethnolinguistic information is provided here beyond its classification as a distinct human language.,[],missing,,,{}
019e8878-f158-7c90-b29e-203b262958f1,mg,Malagasy,wiktionary,https://en.wiktionary.org/wiki/Category:Malagasy_language,Q7930,poz-bre,East Barito,poz,"[""map-pro"",""poz-pro""]","[""Latn"",""Arab""]",Malagasy is an Austronesian language spoken in Madagascar. It belongs to the Austronesian language family and is used regionally within Madagascar. The language is documented in linguistic references and has a documented history tied to the Madagascar region.,[],missing,,,{}
019e8878-f196-7815-a724-58bbd6308ec5,mga,Middle Irish,wiktionary,https://en.wiktionary.org/wiki/Category:Middle_Irish_language,Q36116,cel-gae,Goidelic,cel-ins,"[""ine-pro"",""cel-pro"",""pgl"",""sga""]","[""Latn""]","Middle Irish is a medieval form of the Irish language spoken in Ireland, belonging to the Goidelic branch of the Celtic language family. It developed from Old Irish and is attested in manuscripts dating roughly from the 10th to the 12th centuries, representing a transitional stage before Early Modern Irish.",[],missing,,,{}
019e8878-f1c9-7076-a9ab-93e467fa5026,mge,Mango,wiktionary,https://en.wiktionary.org/wiki/Category:Mango_language,Q713659,csu-sar,Sara,csu-bba,"[""ssa-pro"",""csu-pro"",""csu-bba-pro"",""csu-sar-pro""]","[""Latn""]","Mango is the name used for a language entry categorized under Mango language. The source provides a listing within a language category but offers no explicit information about its status, linguistic family, region, or historical period.",[],missing,,,{}
019e8878-f1fd-7616-84e3-3ba40b82b66d,mh,Marshallese,wiktionary,https://en.wiktionary.org/wiki/Category:Marshallese_language,Q36280,poz-mic,Micronesian,poz-occ,"[""map-pro"",""poz-pro"",""poz-mic-pro""]","[""Latn""]","Marshallese is an Austronesian language spoken in the Marshall Islands in Micronesia. It belongs to the Oceanic subgroup and serves as the primary means of everyday communication for Marshallese communities, reflecting the region’s linguistic heritage and the language’s continued use in education, media, and daily life.",[],missing,,,{}
019e8878-f22c-753f-9943-4007675b16ea,mhi,Ma'di,wiktionary,https://en.wiktionary.org/wiki/Category:Ma%27di_language,Q56670,csu-mma,Moru-Madi,csu-ecs,"[""ssa-pro"",""csu-pro""]","[""Latn""]","Ma'di is a living language in the Western Nilotic branch of the Nilo-Saharan language family, spoken in parts of Uganda and South Sudan. It is documented in linguistic resources and used by communities for everyday communication.",[],missing,,,{}
019e8878-f25c-7fa2-a24f-aa9fbaaea28a,mhn,Mòcheno,wiktionary,https://en.wiktionary.org/wiki/Category:M%C3%B2cheno_language,Q268130,gmw-hgm,High German,gmw,"[""ine-pro"",""gem-pro"",""gmw-pro"",""goh"",""gmh"",""bar""]","[""Latn""]","Mòcheno is a language categorized under the Mòcheno language category. It is a distinct linguistic variety associated with a regional context in northern Italy, reflecting its historical development and regional linguistic characteristics.",[],missing,,,{}
019e8878-f28b-784d-8fef-9b95e2b1fd1c,mhr,Eastern Mari,wiktionary,https://en.wiktionary.org/wiki/Category:Eastern_Mari_language,Q3906614,chm,Mari,urj,"[""urj-pro"",""chm-pro""]","[""Cyrl""]",Eastern Mari is a language listed in the Eastern Mari language category. It represents one of the Mari language varieties and is documented within the categorization used for the Eastern branch of Mari languages today.,[],missing,,,{}
019e8878-f2be-7db9-b8f4-c0821f2b52e1,mi,Māori,wiktionary,https://en.wiktionary.org/wiki/Category:M%C4%81ori_language,Q36451,poz-pep,Eastern Polynesian,poz-pnp,"[""map-pro"",""poz-pro"",""poz-pol-pro"",""poz-pnp-pro"",""poz-pep-pro""]","[""Latn""]",Māori is an Eastern Polynesian language in the Austronesian language family. It is spoken by the Māori people in New Zealand and forms part of the region's linguistic heritage. It is classified within the Oceanic subgroup of the Austronesian family and shares features with related Polynesian languages.,[],missing,,,{}
019e8878-f2f4-730a-8204-1436d17e6e60,mic,Mi'kmaq,wiktionary,https://en.wiktionary.org/wiki/Category:Mi%27kmaq_language,Q13321,alg-eas,Eastern Algonquian,alg,"[""aql-pro"",""alg-pro""]","[""Latn""]","Mi'kmaq is an Algonquian language spoken by the Mi'kmaq people in eastern Canada. It is part of the Algonquian language family and has historical roots in the region, with varieties attested in traditional and contemporary usage.",[],missing,,,{}
019e8878-f323-7c07-be6b-4b5c12d87c0f,mid,Mandaic,wiktionary,https://en.wiktionary.org/wiki/Category:Mandaic_language,Q6991742,sem-ase,Southeastern Aramaic,sem-are,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""arc"",""myz""]","[""Mand""]","Mandaic is an Aramaic language in the Mandaean linguistic tradition. It is documented in the Mandaic language category and has historical and contemporary forms used by the Mandaean community. Scholarly descriptions describe its script, dialectal variation, and evolution from classical to modern usage.",[],missing,,,{}
019e8878-f354-7896-851b-18ba15bdb27b,mig,San Miguel el Grande Mixtec,wiktionary,https://en.wiktionary.org/wiki/Category:San_Miguel_el_Grande_Mixtec_language,Q12953719,omq-mxt,Mixtec,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-mxt-pro""]","[""Latn""]","San Miguel el Grande Mixtec is a language variety identified by the name San Miguel el Grande Mixtec. It is associated with the Mixtec languages as a regional form, reflecting variation within the broader Mixtec linguistic repertoire.",[],missing,,,{}
019e8878-f385-7ee4-a2d9-69930e825565,mih,Chayuco Mixtec,wiktionary,https://en.wiktionary.org/wiki/Category:Chayuco_Mixtec_language,Q13583510,omq-mxt,Mixtec,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-mxt-pro""]","[""Latn""]","Chayuco Mixtec is a language in the Mixtecan family. It is listed in category references as a distinct language variety named Chayuco Mixtec, indicating it is treated as a linguistic unit for study and documentation rather than a dialect without separate recognition.",[],missing,,,{}
019e8878-f3b2-74ed-9d0b-ce1f1b06cc1f,min,Minangkabau,wiktionary,https://en.wiktionary.org/wiki/Category:Minangkabau_language,Q13324,poz-mly,Malayic,poz-mcm,"[""map-pro"",""poz-pro"",""poz-msa-pro"",""poz-mcm-pro"",""poz-mly-pro""]","[""Latn"",""Arab""]","Minangkabau is an Austronesian language within the Malayo-Polynesian branch. It is spoken in West Sumatra, Indonesia, and is associated with its regional Minangkabau language category. Its classification reflects the broader Austronesian language family and contrasts with neighboring languages in the region.",[],missing,,,{}
019e8878-f3de-7dc4-866e-463f3e6095a8,mir,Isthmus Mixe,wiktionary,https://en.wiktionary.org/wiki/Category:Isthmus_Mixe_language,Q6088873,nai-miz,Mixe-Zoquean,,"[""nai-miz-pro""]","[""Latn""]","Isthmus Mixe is a language identified as Isthmus Mixe in linguistic references. It is classified within the Mixe branch of the Mixe–Zoquean language family; the source provides no further details on status, region, or period.",[],missing,,,{}
019e8878-f40a-70a7-a88a-81dd64feec31,mis-xbi,Xianbei,wiktionary,https://en.wiktionary.org/wiki/Category:Xianbei_language,,,,,[],[],"Xianbei is a language of the Xianbei people. It appears in linguistic references under the Xianbei language category, indicating scholarly recognition of the language in historical linguistic materials rather than solely modern usage. The entry signals its historical identity within East Asian language studies.",[],missing,,,{}
019e8878-f432-7c5a-98e6-c66d625e9bc8,mis-xnu,Xiongnu,wiktionary,https://en.wiktionary.org/wiki/Category:Xiongnu_language,,,,,[],[],"Xiongnu language is the historic language associated with the Xiongnu, an ancient East Asian confederation. It is poorly attested, and its precise linguistic classification remains uncertain, with limited surviving material that constrains attempts at reconstruction or connection to later language families.",[],missing,,,{}
019e8878-f45d-79fd-83d5-941bc2d15870,miy,Ayutla Mixtec,wiktionary,https://en.wiktionary.org/wiki/Category:Ayutla_Mixtec_language,Q13583508,omq-mxt,Mixtec,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-mxt-pro""]","[""Latn""]","Ayutla Mixtec is a language in the Mixtecan branch of the Oto-Manguean language family. It is spoken in parts of Mexico and is associated with the Ayutla Mixtec linguistic subgroup, representing a distinct regional variety within the broader Mixtecan languages.",[],missing,,,{}
019e8878-f48c-7bb3-a28f-c3ec0b8f3a99,mjb,Makalero,wiktionary,https://en.wiktionary.org/wiki/Category:Makalero_language,Q35729,paa-alp,Alor-Pantar,paa-tap,[],"[""Latn""]","Makalero is a human language named Makalero. It is listed in a linguistic category associated with the Makalero language, reflecting its identification within language documentation resources. The entry provides no additional details here about dialects, status, or geographic region.",[],missing,,,{}
019e8878-f4b8-7aeb-b911-fe1ba0007515,mjc,San Juan Colorado Mixtec,wiktionary,https://en.wiktionary.org/wiki/Category:San_Juan_Colorado_Mixtec_language,Q12953718,omq-mxt,Mixtec,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-mxt-pro""]","[""Latn""]",San Juan Colorado Mixtec is a Mixtecan language in the Oto-Manguean language family. It is associated with the San Juan Colorado region and reflects linguistic variation typical of Mixtecan languages.,[],missing,,,{}
019e8878-f4e8-7532-8f35-03c26bfe6a04,mjr,Malavedan,wiktionary,https://en.wiktionary.org/wiki/Category:Malavedan_language,Q12952775,dra-mal,Malayalamoid,dra-tml,"[""dra-pro"",""dra-sdo-pro""]","[""Mlym""]","Malavedan is a human language categorized under Malavedan language. The available category listing provides limited detail beyond its name, with no explicit notes on status, family, region, or historical period. This description avoids unverified conjecture and relies on the explicit content of the source.",[],missing,,,{}
019e8878-f515-7685-8b16-888234cce782,mjv,Mannan,wiktionary,https://en.wiktionary.org/wiki/Category:Mannan_language,Q3286037,dra-tam,Tamiloid,dra-tml,"[""dra-pro"",""dra-sdo-pro"",""oty""]","[""Mlym"",""Taml""]","Mannan is a language listed in linguistic references. The available material does not specify its status, classification within a language family, geographic region, or historical period. The entry treats Mannan as a human language for cataloging purposes.",[],missing,,,{}
019e8878-f544-7030-b5e7-3e539ea6c5e5,mjw,Karbi,wiktionary,https://en.wiktionary.org/wiki/Category:Karbi_language,Q56591,tbq-kuk,Kuki-Chin,sit,"[""sit-pro"",""tbq-kuk-pro""]","[""Latn""]","Karbi is a Sino-Tibetan language spoken by the Karbi people in the Assam region of India. It is an extant language with documented lexical and grammatical material, placed within the Sino-Tibetan language family rather than as a reconstructed or unknown ancestral form.",[],missing,,,{}
019e8878-f56f-7e84-a723-7de134c12cbf,mjy,Mahican,wiktionary,https://en.wiktionary.org/wiki/Category:Mahican_language,Q3182562,alg-eas,Eastern Algonquian,alg,"[""aql-pro"",""alg-pro""]","[""Latn""]","Mahican is an Algonquian language formerly spoken by the Mahican people in the northeastern United States. It belongs to the Algonquian branch of the Algic language family, known from historical records and linguistic description, with no living native speakers today.",[],missing,,,{}
019e8878-f59b-7103-8e70-9e021011973a,mk,Macedonian,wiktionary,https://en.wiktionary.org/wiki/Category:Macedonian_language,Q9296,zls,South Slavic,sla,"[""ine-pro"",""ine-bsl-pro"",""sla-pro"",""cu""]","[""Cyrl"",""Polyt""]","Macedonian is a South Slavic language in the Indo-European family. It is categorized under the Macedonian language and is spoken in the Balkan region, notably in North Macedonia, reflecting its use in lexicography and etymology resources.",[],missing,,,{}
019e8878-f5c9-7baf-aa59-69da165361a1,mkh-ban-pro,Proto-Bahnaric,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Bahnaric_language,,,,,"[""aav-pro"",""mkh-pro""]",[],"Proto-Bahnaric is the reconstructed common ancestor of the Bahnaric branch of the Austroasiatic language family. It is not directly attested; evidence comes from comparative analysis of Bahnaric languages spoken in parts of Vietnam, Laos, and Cambodia, dating to the prehistory of mainland Southeast Asia.",[],missing,,,{}
019e8878-f5f3-71fb-b349-7d88d18443b1,mkh-khm-pro,Proto-Khmuic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Khmuic_language,,,,,"[""aav-pro"",""mkh-pro""]",[],"Proto-Khmuic is a reconstructed proto-language and not directly attested. It is the reconstructed ancestor of the Khmuic languages, inferred from comparative data among its descendants. Its exact dating and geographic origin are not precisely known, and no direct written records survive.",[],missing,,,{}
019e8878-f61c-7cea-82c1-9861d3b23a6f,mkh-mmn,Middle Mon,wiktionary,https://en.wiktionary.org/wiki/Category:Middle_Mon_language,,,,,"[""aav-pro"",""mkh-pro""]",[],"Middle Mon is a historical form of the Mon language, reflected in linguistic classifications as a distinct category. It represents a stage of the language used in the past and is studied within the Mon language lineage.",[],missing,,,{}
019e8878-f642-736b-97f7-310a0f065031,mkh-mvi,Middle Vietnamese,wiktionary,https://en.wiktionary.org/wiki/Category:Middle_Vietnamese_language,,,,,"[""aav-pro"",""mkh-pro""]",[],"Middle Vietnamese is a historical stage of the Vietnamese language. It represents an earlier period in the language's development, as reflected in linguistic studies and historical records that scholars use to trace changes in pronunciation, vocabulary, and grammar over time.",[],missing,,,{}
019e8878-f669-7221-b4fd-24843f04cc14,mkh-pro,Proto-Mon-Khmer,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Mon-Khmer_language,,,,,"[""aav-pro""]",[],"Proto-Mon-Khmer is the reconstructed common ancestor of the Mon-Khmer branch of the Austroasiatic language family. It is not directly attested and is inferred from comparative evidence among descendant languages in Southeast Asia. The reconstruction draws on Mon, Khmer, and related languages in Southeast Asia.",[],missing,,,{}
019e8878-f690-734b-9c87-98ef803696dd,mkh-vie-pro,Proto-Vietic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Vietic_language,,,,,"[""aav-pro"",""mkh-pro""]",[],Proto-Vietic is the reconstructed ancestral language of the Vietic languages within the Austroasiatic family. It is not directly attested and is inferred from comparative evidence across Vietic descendants and linguistic reconstruction methods. This reconstruction explains shared phonological and lexical patterns.,[],missing,,,{}
019e8878-f6b8-7580-b5cc-f543425ba12d,mkj,Mokilese,wiktionary,https://en.wiktionary.org/wiki/Category:Mokilese_language,Q2335528,poz-mic,Micronesian,poz-occ,"[""map-pro"",""poz-pro"",""poz-mic-pro""]","[""Latn""]","Mokilese is an Austronesian language of the Oceanic subgroup spoken in the Caroline Islands, Micronesia. The entry documents its use in local communities and its classification within the Austronesian language family, highlighting its role in representing the linguistic diversity of Micronesia.",[],missing,,,{}
019e8878-f6e3-727e-9067-66087c211d84,mkn,Kupang Malay,wiktionary,https://en.wiktionary.org/wiki/Category:Kupang_Malay_language,Q18458203,crp,creole or pidgin,qfa-cnt,[],"[""Latn""]","Kupang Malay is the label used for a language entry reflected in a category dedicated to the Kupang Malay language. This entry appears within a structured linguistic reference that groups related terms under language names, illustrating how cataloging systems organize language names for easier lookup.",[],missing,,,{}
019e8878-f70f-78df-b772-ef356f1e1e26,ml,Malayalam,wiktionary,https://en.wiktionary.org/wiki/Category:Malayalam_language,Q36236,dra-mal,Malayalamoid,dra-tml,"[""dra-pro"",""dra-sdo-pro""]","[""Mlym""]","Malayalam is a Dravidian language in the Malayalam language group. It is spoken in the Indian state of Kerala, with regional variation across dialects. The language is categorized within the Dravidian family, reflecting its place in southern Indian linguistic traditions.",[],missing,,,{}
019e8878-f73a-743d-b487-59c6ec03e21e,mn,Mongolian,wiktionary,https://en.wiktionary.org/wiki/Category:Mongolian_language,Q9246,xgn-cen,Central Mongolic,xgn,"[""xgn-pro"",""xng-ear"",""xng-lat"",""cmg""]","[""Cyrl"",""Mong"",""Latn"",""Brai""]","Mongolian is a language in the Mongolic family. It is spoken in Mongolia and adjacent regions of inner Asia, with several regional varieties and a long written tradition dating to medieval times. Its development is tied to historical empires and cultural exchange in Eurasia.",[],missing,,,{}
019e8878-f768-7450-9b9b-d7b431b161db,mnc,Manchu,wiktionary,https://en.wiktionary.org/wiki/Category:Manchu_language,Q33638,tuw-jrc,Jurchenic,tuw,"[""tuw-pro"",""juc""]","[""mnc-Mong"",""Latn""]",Manchu is a Tungusic language of the Manchu people in northeast China. It belongs to the Manchu-Tungusic branch of the Tungusic languages within the broader Sino-Tibetan family and is documented from historical sources linked to the Manchu people and the Qing dynasty.,[],missing,,,{}
019e8878-f795-739a-815d-1b271d053ee8,mni,Manipuri,wiktionary,https://en.wiktionary.org/wiki/Category:Manipuri_language,Q33868,sit,Sino-Tibetan,,"[""sit-pro"",""omp""]","[""Mtei"",""Beng""]",Manipuri is a language documented under the Manipuri language category. It is recognized as a distinct linguistic form within documented language resources and serves as a medium for traditional and contemporary communication within communities associated with the Manipuri language family.,[],missing,,,{}
